CISP;mes;ano;pop
151;4;2003;175760
151;5;2003;175832
151;6;2003;175903
151;7;2003;175973
151;8;2003;176045
151;9;2003;176116
151;10;2003;176188
151;11;2003;176260
151;12;2003;176332
152;1;2003;10480
152;2;2003;10485
152;3;2003;10490
152;4;2003;10495
152;5;2003;10500
152;6;2003;10505
152;7;2003;10509
152;8;2003;10514
152;9;2003;10519
152;10;2003;10524
152;11;2003;10529
152;12;2003;10534
153;1;2003;19834
153;2;2003;19834
153;3;2003;19834
153;4;2003;19834
153;5;2003;19834
153;6;2003;19834
153;7;2003;19833
153;8;2003;19833
153;9;2003;19833
153;10;2003;19833
153;11;2003;19833
153;12;2003;19833
154;1;2003;24022
154;2;2003;24040
154;3;2003;24058
154;4;2003;24076
154;5;2003;24094
154;6;2003;24112
154;7;2003;24130
154;8;2003;24148
154;9;2003;24166
154;10;2003;24184
154;11;2003;24202
154;12;2003;24221
155;1;2003;8523
155;2;2003;8527
155;3;2003;8531
155;4;2003;8535
155;5;2003;8539
155;6;2003;8543
155;7;2003;8547
155;8;2003;8551
155;9;2003;8555
155;10;2003;8559
155;11;2003;8563
155;12;2003;8567
156;1;2003;10437
156;2;2003;10436
156;3;2003;10434
156;4;2003;10433
156;5;2003;10432
156;6;2003;10431
156;7;2003;10429
156;8;2003;10428
156;9;2003;10427
156;10;2003;10425
156;11;2003;10424
156;12;2003;10423
157;1;2003;10100
157;2;2003;10102
157;3;2003;10104
157;4;2003;10106
157;5;2003;10109
157;6;2003;10111
157;7;2003;10113
157;8;2003;10115
157;9;2003;10117
157;10;2003;10119
157;11;2003;10121
157;12;2003;10123
158;1;2003;23294
158;2;2003;23316
158;3;2003;23338
158;4;2003;23360
158;5;2003;23382
158;6;2003;23404
158;7;2003;23424
158;8;2003;23446
158;9;2003;23468
158;10;2003;23490
158;11;2003;23512
158;12;2003;23534
159;1;2003;49918
159;2;2003;49964
159;3;2003;50011
159;4;2003;50058
159;5;2003;50105
159;6;2003;50151
159;7;2003;50195
159;8;2003;50242
159;9;2003;50289
159;10;2003;50336
159;11;2003;50383
159;12;2003;50430
165;1;2003;27400
165;2;2003;27489
165;3;2003;27578
165;4;2003;27667
165;5;2003;27757
165;6;2003;27847
165;7;2003;27918
165;8;2003;28008
165;9;2003;28099
165;10;2003;28190
165;11;2003;28281
165;12;2003;28373
166;1;2003;130245
166;2;2003;130633
166;3;2003;131023
166;4;2003;131414
166;5;2003;131806
166;6;2003;132199
166;7;2003;132517
166;8;2003;132913
166;9;2003;133309
166;10;2003;133707
166;11;2003;134106
166;12;2003;134506
167;1;2003;31370
167;2;2003;31433
167;3;2003;31497
167;4;2003;31560
167;5;2003;31624
167;6;2003;31688
167;7;2003;31743
167;8;2003;31807
167;9;2003;31872
167;10;2003;31936
167;11;2003;32000
167;12;2003;32065
168;1;2003;16520
168;2;2003;16529
168;3;2003;16539
168;4;2003;16549
168;5;2003;16559
168;6;2003;16569
168;7;2003;16578
168;8;2003;16588
168;9;2003;16598
168;10;2003;16608
168;11;2003;16618
168;12;2003;16628
1;1;2004;1557
1;2;2004;1558
1;3;2004;1559
1;4;2004;1560
1;5;2004;1561
1;6;2004;1562
1;7;2004;1563
1;8;2004;1564
1;9;2004;1565
1;10;2004;1566
1;11;2004;1567
1;12;2004;1568
4;1;2004;30018
4;2;2004;30037
4;3;2004;30056
4;4;2004;30075
4;5;2004;30094
4;6;2004;30113
4;7;2004;30132
4;8;2004;30151
4;9;2004;30170
4;10;2004;30189
4;11;2004;30208
4;12;2004;30227
5;1;2004;35929
5;2;2004;35952
5;3;2004;35975
5;4;2004;35998
5;5;2004;36020
5;6;2004;36043
5;7;2004;36065
5;8;2004;36088
5;9;2004;36111
5;10;2004;36134
5;11;2004;36157
5;12;2004;36180
6;1;2004;76853
6;2;2004;76902
6;3;2004;76951
6;4;2004;77000
6;5;2004;77049
6;6;2004;77098
6;7;2004;77145
6;8;2004;77194
6;9;2004;77243
6;10;2004;77292
6;11;2004;77341
6;12;2004;77390
7;1;2004;38954
7;2;2004;38979
7;3;2004;39003
7;4;2004;39028
7;5;2004;39053
7;6;2004;39078
7;7;2004;39102
7;8;2004;39127
7;9;2004;39151
7;10;2004;39176
7;11;2004;39201
7;12;2004;39226
9;1;2004;129916
9;2;2004;129999
9;3;2004;130081
9;4;2004;130164
9;5;2004;130247
9;6;2004;130329
9;7;2004;130409
9;8;2004;130492
9;9;2004;130575
9;10;2004;130658
9;11;2004;130741
9;12;2004;130824
10;1;2004;98261
10;2;2004;98324
10;3;2004;98386
10;4;2004;98449
10;5;2004;98512
10;6;2004;98574
10;7;2004;98634
10;8;2004;98697
10;9;2004;98760
10;10;2004;98823
10;11;2004;98885
10;12;2004;98948
12;1;2004;87305
12;2;2004;87360
12;3;2004;87416
12;4;2004;87471
12;5;2004;87527
12;6;2004;87583
12;7;2004;87636
12;8;2004;87692
12;9;2004;87747
12;10;2004;87803
12;11;2004;87859
12;12;2004;87915
13;1;2004;66119
13;2;2004;66161
13;3;2004;66203
13;4;2004;66245
13;5;2004;66287
13;6;2004;66330
13;7;2004;66370
13;8;2004;66412
13;9;2004;66454
13;10;2004;66497
13;11;2004;66539
13;12;2004;66581
14;1;2004;84509
14;2;2004;84562
14;3;2004;84616
14;4;2004;84670
14;5;2004;84724
14;6;2004;84778
14;7;2004;84829
14;8;2004;84883
14;9;2004;84937
14;10;2004;84991
14;11;2004;85045
14;12;2004;85099
15;1;2004;141195
15;2;2004;141285
15;3;2004;141375
15;4;2004;141464
15;5;2004;141554
15;6;2004;141644
15;7;2004;141731
15;8;2004;141821
15;9;2004;141911
15;10;2004;142001
15;11;2004;142091
15;12;2004;142182
16;1;2004;289732
16;2;2004;289916
16;3;2004;290101
16;4;2004;290285
16;5;2004;290470
16;6;2004;290654
16;7;2004;290831
16;8;2004;291016
16;9;2004;291201
16;10;2004;291386
16;11;2004;291572
16;12;2004;291757
17;1;2004;76434
17;2;2004;76483
17;3;2004;76532
17;4;2004;76580
17;5;2004;76629
17;6;2004;76678
17;7;2004;76724
17;8;2004;76773
17;9;2004;76822
17;10;2004;76871
17;11;2004;76920
17;12;2004;76969
18;1;2004;64456
18;2;2004;64497
18;3;2004;64538
18;4;2004;64579
18;5;2004;64620
18;6;2004;64661
18;7;2004;64700
18;8;2004;64741
18;9;2004;64783
18;10;2004;64824
18;11;2004;64865
18;12;2004;64906
19;1;2004;132633
19;2;2004;132717
19;3;2004;132801
19;4;2004;132886
19;5;2004;132970
19;6;2004;133055
19;7;2004;133136
19;8;2004;133220
19;9;2004;133305
19;10;2004;133390
19;11;2004;133475
19;12;2004;133560
20;1;2004;156149
20;2;2004;156248
20;3;2004;156348
20;4;2004;156447
20;5;2004;156546
20;6;2004;156646
20;7;2004;156741
20;8;2004;156841
20;9;2004;156941
20;10;2004;157040
20;11;2004;157140
20;12;2004;157240
21;1;2004;253419
21;2;2004;253580
21;3;2004;253741
21;4;2004;253902
21;5;2004;254064
21;6;2004;254225
21;7;2004;254380
21;8;2004;254542
21;9;2004;254704
21;10;2004;254866
21;11;2004;255028
21;12;2004;255190
22;1;2004;228214
22;2;2004;228359
22;3;2004;228504
22;4;2004;228649
22;5;2004;228795
22;6;2004;228940
22;7;2004;229079
22;8;2004;229225
22;9;2004;229371
22;10;2004;229517
22;11;2004;229663
22;12;2004;229809
23;1;2004;87798
23;2;2004;87854
23;3;2004;87910
23;4;2004;87966
23;5;2004;88022
23;6;2004;88078
23;7;2004;88131
23;8;2004;88187
23;9;2004;88243
23;10;2004;88299
23;11;2004;88356
23;12;2004;88412
24;1;2004;92331
24;2;2004;92389
24;3;2004;92448
24;4;2004;92507
24;5;2004;92566
24;6;2004;92625
24;7;2004;92681
24;8;2004;92740
24;9;2004;92799
24;10;2004;92858
24;11;2004;92917
24;12;2004;92976
25;1;2004;123683
25;2;2004;123761
25;3;2004;123840
25;4;2004;123919
25;5;2004;123997
25;6;2004;124076
25;7;2004;124152
25;8;2004;124231
25;9;2004;124310
25;10;2004;124389
25;11;2004;124468
25;12;2004;124547
26;1;2004;110819
26;2;2004;110889
26;3;2004;110960
26;4;2004;111030
26;5;2004;111101
26;6;2004;111171
26;7;2004;111239
26;8;2004;111310
26;9;2004;111381
26;10;2004;111451
26;11;2004;111522
26;12;2004;111593
27;1;2004;180818
27;2;2004;180933
27;3;2004;181048
27;4;2004;181163
27;5;2004;181278
27;6;2004;181393
27;7;2004;181504
27;8;2004;181619
27;9;2004;181734
27;10;2004;181850
27;11;2004;181966
27;12;2004;182081
28;1;2004;163924
28;2;2004;164029
28;3;2004;164133
28;4;2004;164237
28;5;2004;164342
28;6;2004;164446
28;7;2004;164546
28;8;2004;164651
28;9;2004;164755
28;10;2004;164860
28;11;2004;164965
28;12;2004;165070
29;1;2004;99724
29;2;2004;99788
29;3;2004;99851
29;4;2004;99915
29;5;2004;99978
29;6;2004;100042
29;7;2004;100103
29;8;2004;100166
29;9;2004;100230
29;10;2004;100294
29;11;2004;100358
29;12;2004;100421
30;1;2004;119746
30;2;2004;119822
30;3;2004;119898
30;4;2004;119974
30;5;2004;120051
30;6;2004;120127
30;7;2004;120200
30;8;2004;120277
30;9;2004;120353
30;10;2004;120430
30;11;2004;120506
30;12;2004;120583
31;1;2004;150689
31;2;2004;150785
31;3;2004;150881
31;4;2004;150977
31;5;2004;151073
31;6;2004;151169
31;7;2004;151261
31;8;2004;151357
31;9;2004;151453
31;10;2004;151550
31;11;2004;151646
31;12;2004;151742
32;1;2004;351260
32;2;2004;351484
32;3;2004;351707
32;4;2004;351931
32;5;2004;352154
32;6;2004;352378
32;7;2004;352593
32;8;2004;352817
32;9;2004;353041
32;10;2004;353266
32;11;2004;353490
32;12;2004;353715
33;1;2004;231297
33;2;2004;231444
33;3;2004;231591
33;4;2004;231738
33;5;2004;231885
33;6;2004;232033
33;7;2004;232174
33;8;2004;232322
33;9;2004;232469
33;10;2004;232617
33;11;2004;232765
33;12;2004;232913
34;1;2004;407410
34;2;2004;407669
34;3;2004;407928
34;4;2004;408187
34;5;2004;408447
34;6;2004;408706
34;7;2004;408955
34;8;2004;409215
34;9;2004;409476
34;10;2004;409736
34;11;2004;409996
34;12;2004;410257
35;1;2004;515963
35;2;2004;516291
35;3;2004;516620
35;4;2004;516948
35;5;2004;517277
35;6;2004;517605
35;7;2004;517921
35;8;2004;518250
35;9;2004;518579
35;10;2004;518909
35;11;2004;519239
35;12;2004;519569
36;1;2004;296927
36;2;2004;297116
36;3;2004;297305
36;4;2004;297494
36;5;2004;297683
36;6;2004;297872
36;7;2004;298054
36;8;2004;298243
36;9;2004;298433
36;10;2004;298622
36;11;2004;298812
36;12;2004;299002
37;1;2004;202331
37;2;2004;202460
37;3;2004;202588
37;4;2004;202717
37;5;2004;202846
37;6;2004;202975
37;7;2004;203099
37;8;2004;203228
37;9;2004;203357
37;10;2004;203486
37;11;2004;203616
37;12;2004;203745
38;1;2004;198717
38;2;2004;198843
38;3;2004;198970
38;4;2004;199096
38;5;2004;199223
38;6;2004;199349
38;7;2004;199471
38;8;2004;199598
38;9;2004;199725
38;10;2004;199852
38;11;2004;199979
38;12;2004;200106
39;1;2004;167891
39;2;2004;167997
39;3;2004;168104
39;4;2004;168211
39;5;2004;168318
39;6;2004;168425
39;7;2004;168527
39;8;2004;168635
39;9;2004;168742
39;10;2004;168849
39;11;2004;168956
39;12;2004;169064
40;1;2004;106204
40;2;2004;106271
40;3;2004;106339
40;4;2004;106407
40;5;2004;106474
40;6;2004;106542
40;7;2004;106607
40;8;2004;106675
40;9;2004;106742
40;10;2004;106810
40;11;2004;106878
40;12;2004;106946
41;1;2004;136182
41;2;2004;136268
41;3;2004;136355
41;4;2004;136442
41;5;2004;136528
41;6;2004;136615
41;7;2004;136698
41;8;2004;136785
41;9;2004;136872
41;10;2004;136959
41;11;2004;137046
41;12;2004;137133
43;1;2004;167626
43;2;2004;167732
43;3;2004;167839
43;4;2004;167946
43;5;2004;168053
43;6;2004;168159
43;7;2004;168262
43;8;2004;168369
43;9;2004;168476
43;10;2004;168583
43;11;2004;168690
43;12;2004;168797
44;1;2004;112899
44;2;2004;112971
44;3;2004;113043
44;4;2004;113115
44;5;2004;113187
44;6;2004;113259
44;7;2004;113328
44;8;2004;113400
44;9;2004;113472
44;10;2004;113544
44;11;2004;113616
44;12;2004;113688
48;1;2004;69526
48;2;2004;69632
48;3;2004;69738
48;4;2004;69844
48;5;2004;69950
48;6;2004;70056
48;7;2004;70152
48;8;2004;70259
48;9;2004;70365
48;10;2004;70472
48;11;2004;70579
48;12;2004;70687
50;1;2004;90635
50;2;2004;90854
50;3;2004;91073
50;4;2004;91293
50;5;2004;91513
50;6;2004;91734
50;7;2004;91921
50;8;2004;92143
50;9;2004;92365
50;10;2004;92588
50;11;2004;92811
50;12;2004;93035
51;1;2004;42690
51;2;2004;42745
51;3;2004;42799
51;4;2004;42854
51;5;2004;42909
51;6;2004;42964
51;7;2004;43014
51;8;2004;43069
51;9;2004;43124
51;10;2004;43179
51;11;2004;43234
51;12;2004;43289
52;1;2004;174040
52;2;2004;174098
52;3;2004;174157
52;4;2004;174215
52;5;2004;174274
52;6;2004;174332
52;7;2004;174389
52;8;2004;174448
52;9;2004;174507
52;10;2004;174565
52;11;2004;174624
52;12;2004;174682
53;1;2004;168158
53;2;2004;168161
53;3;2004;168164
53;4;2004;168167
53;5;2004;168169
53;6;2004;168172
53;7;2004;168175
53;8;2004;168178
53;9;2004;168181
53;10;2004;168183
53;11;2004;168186
53;12;2004;168189
54;1;2004;446376
54;2;2004;446664
54;3;2004;446952
54;4;2004;447241
54;5;2004;447529
54;6;2004;447818
54;7;2004;448095
54;8;2004;448385
54;9;2004;448674
54;10;2004;448964
54;11;2004;449254
54;12;2004;449544
55;1;2004;174138
55;2;2004;168342
55;3;2004;162740
55;4;2004;157324
55;5;2004;152088
55;6;2004;147027
55;7;2004;128146
55;8;2004;128278
55;9;2004;128410
55;10;2004;128543
55;11;2004;128675
55;12;2004;128808
56;1;2004;258979
56;2;2004;259066
56;3;2004;259153
56;4;2004;259240
56;5;2004;259327
56;6;2004;259414
56;7;2004;259499
56;8;2004;259586
56;9;2004;259674
56;10;2004;259761
56;11;2004;259848
56;12;2004;259935
57;1;2004;155002
57;2;2004;155033
57;3;2004;155063
57;4;2004;155094
57;5;2004;155125
57;6;2004;155156
57;7;2004;155187
57;8;2004;155217
57;9;2004;155248
57;10;2004;155279
57;11;2004;155310
57;12;2004;155341
58;1;2004;342702
58;2;2004;342817
58;3;2004;342932
58;4;2004;343047
58;5;2004;343162
58;6;2004;343278
58;7;2004;343390
58;8;2004;343506
58;9;2004;343621
58;10;2004;343736
58;11;2004;343852
58;12;2004;343967
59;1;2004;331398
59;2;2004;331669
59;3;2004;331941
59;4;2004;332212
59;5;2004;332484
59;6;2004;332756
59;7;2004;333014
59;8;2004;333286
59;9;2004;333559
59;10;2004;333832
59;11;2004;334105
59;12;2004;334378
60;1;2004;266235
60;2;2004;266453
60;3;2004;266671
60;4;2004;266889
60;5;2004;267107
60;6;2004;267326
60;7;2004;267533
60;8;2004;267752
60;9;2004;267971
60;10;2004;268190
60;11;2004;268410
60;12;2004;268629
61;1;2004;56775
61;2;2004;56821
61;3;2004;56867
61;4;2004;56914
61;5;2004;56961
61;6;2004;57007
61;7;2004;57051
61;8;2004;57098
61;9;2004;57145
61;10;2004;57191
61;11;2004;57238
61;12;2004;57285
62;1;2004;148043
62;2;2004;148164
62;3;2004;148285
62;4;2004;148407
62;5;2004;148528
62;6;2004;148650
62;7;2004;148765
62;8;2004;148887
62;9;2004;149008
62;10;2004;149130
62;11;2004;149252
62;12;2004;149374
63;7;2004;87964
63;8;2004;88065
63;9;2004;88166
63;10;2004;88267
63;11;2004;88369
63;12;2004;88470
64;1;2004;452674
64;2;2004;452751
64;3;2004;452827
64;4;2004;452904
64;5;2004;452980
64;6;2004;453057
64;7;2004;453132
64;8;2004;453209
64;9;2004;453286
64;10;2004;453362
64;11;2004;453439
64;12;2004;453515
65;1;2004;123755
65;2;2004;123931
65;3;2004;124107
65;4;2004;124284
65;5;2004;124461
65;6;2004;124638
65;7;2004;124799
65;8;2004;124978
65;9;2004;125157
65;10;2004;125336
65;11;2004;125516
65;12;2004;125696
66;1;2004;131595
66;2;2004;131705
66;3;2004;131814
66;4;2004;131924
66;5;2004;132034
66;6;2004;132143
66;7;2004;132247
66;8;2004;132357
66;9;2004;132467
66;10;2004;132578
66;11;2004;132688
66;12;2004;132798
71;1;2004;225263
71;2;2004;225551
71;3;2004;225840
71;4;2004;226130
71;5;2004;226420
71;6;2004;226710
71;7;2004;226976
71;8;2004;227267
71;9;2004;227558
71;10;2004;227850
71;11;2004;228142
71;12;2004;228434
72;1;2004;320244
72;2;2004;320553
72;3;2004;320862
72;4;2004;321171
72;5;2004;321481
72;6;2004;321791
72;7;2004;322081
72;8;2004;322392
72;9;2004;322702
72;10;2004;323014
72;11;2004;323325
72;12;2004;323637
73;1;2004;154956
73;2;2004;155106
73;3;2004;155255
73;4;2004;155405
73;5;2004;155554
73;6;2004;155704
73;7;2004;155845
73;8;2004;155995
73;9;2004;156146
73;10;2004;156296
73;11;2004;156447
73;12;2004;156598
74;1;2004;202612
74;2;2004;202807
74;3;2004;203003
74;4;2004;203199
74;5;2004;203394
74;6;2004;203590
74;7;2004;203774
74;8;2004;203971
74;9;2004;204167
74;10;2004;204364
74;11;2004;204561
74;12;2004;204758
75;1;2004;249936
75;2;2004;250176
75;3;2004;250418
75;4;2004;250659
75;5;2004;250901
75;6;2004;251142
75;7;2004;251369
75;8;2004;251612
75;9;2004;251854
75;10;2004;252097
75;11;2004;252340
75;12;2004;252583
76;1;2004;73506
76;2;2004;73542
76;3;2004;73579
76;4;2004;73615
76;5;2004;73652
76;6;2004;73688
76;7;2004;73724
76;8;2004;73760
76;9;2004;73797
76;10;2004;73834
76;11;2004;73870
76;12;2004;73907
77;1;2004;139383
77;2;2004;139453
77;3;2004;139522
77;4;2004;139591
77;5;2004;139660
77;6;2004;139730
77;7;2004;139797
77;8;2004;139866
77;9;2004;139936
77;10;2004;140005
77;11;2004;140075
77;12;2004;140144
78;1;2004;121164
78;2;2004;121224
78;3;2004;121284
78;4;2004;121344
78;5;2004;121404
78;6;2004;121465
78;7;2004;121523
78;8;2004;121583
78;9;2004;121644
78;10;2004;121704
78;11;2004;121764
78;12;2004;121825
79;1;2004;70084
79;2;2004;70118
79;3;2004;70153
79;4;2004;70188
79;5;2004;70223
79;6;2004;70258
79;7;2004;70291
79;8;2004;70326
79;9;2004;70361
79;10;2004;70396
79;11;2004;70431
79;12;2004;70466
81;1;2004;64968
81;2;2004;65000
81;3;2004;65032
81;4;2004;65065
81;5;2004;65097
81;6;2004;65129
81;7;2004;65161
81;8;2004;65193
81;9;2004;65225
81;10;2004;65258
81;11;2004;65290
81;12;2004;65322
82;1;2004;91705
82;2;2004;92103
82;3;2004;92503
82;4;2004;92904
82;5;2004;93307
82;6;2004;93712
82;7;2004;94006
82;8;2004;94413
82;9;2004;94823
82;10;2004;95234
82;11;2004;95647
82;12;2004;96062
88;1;2004;90652
88;2;2004;90703
88;3;2004;90755
88;4;2004;90807
88;5;2004;90859
88;6;2004;90911
88;7;2004;90962
88;8;2004;91014
88;9;2004;91066
88;10;2004;91118
88;11;2004;91170
88;12;2004;91222
89;1;2004;109647
89;2;2004;109772
89;3;2004;109897
89;4;2004;110023
89;5;2004;110148
89;6;2004;110274
89;7;2004;110390
89;8;2004;110516
89;9;2004;110642
89;10;2004;110768
89;11;2004;110894
89;12;2004;111021
90;1;2004;173192
90;2;2004;173251
90;3;2004;173309
90;4;2004;173368
90;5;2004;173427
90;6;2004;173485
90;7;2004;173543
90;8;2004;173601
90;9;2004;173660
90;10;2004;173719
90;11;2004;173778
90;12;2004;173836
91;1;2004;68196
91;2;2004;68242
91;3;2004;68288
91;4;2004;68333
91;5;2004;68379
91;6;2004;68425
91;7;2004;68469
91;8;2004;68515
91;9;2004;68561
91;10;2004;68607
91;11;2004;68653
91;12;2004;68699
92;1;2004;7941
92;2;2004;7948
92;3;2004;7956
92;4;2004;7964
92;5;2004;7971
92;6;2004;7979
92;7;2004;7986
92;8;2004;7994
92;9;2004;8002
92;10;2004;8010
92;11;2004;8017
92;12;2004;8025
93;1;2004;247462
93;2;2004;247592
93;3;2004;247723
93;4;2004;247853
93;5;2004;247984
93;6;2004;248114
93;7;2004;248240
93;8;2004;248371
93;9;2004;248502
93;10;2004;248633
93;11;2004;248764
93;12;2004;248895
94;1;2004;34611
94;2;2004;33292
94;3;2004;32023
94;4;2004;30802
94;5;2004;29628
94;6;2004;28498
94;7;2004;23709
94;8;2004;23744
94;9;2004;23779
94;10;2004;23814
94;11;2004;23848
94;12;2004;23883
95;1;2004;32457
95;2;2004;32482
95;3;2004;32506
95;4;2004;32530
95;5;2004;32555
95;6;2004;32579
95;7;2004;32603
95;8;2004;32627
95;9;2004;32652
95;10;2004;32676
95;11;2004;32701
95;12;2004;32726
96;1;2004;49580
96;2;2004;49598
96;3;2004;49616
96;4;2004;49634
96;5;2004;49652
96;6;2004;49670
96;7;2004;49688
96;8;2004;49706
96;9;2004;49724
96;10;2004;49742
96;11;2004;49760
96;12;2004;49778
97;1;2004;17512
97;2;2004;17518
97;3;2004;17523
97;4;2004;17529
97;5;2004;17534
97;6;2004;17539
97;7;2004;17545
97;8;2004;17550
97;9;2004;17555
97;10;2004;17561
97;11;2004;17566
97;12;2004;17571
98;1;2004;12529
98;2;2004;12538
98;3;2004;12547
98;4;2004;12556
98;5;2004;12565
98;6;2004;12574
98;7;2004;12582
98;8;2004;12591
98;9;2004;12600
98;10;2004;12609
98;11;2004;12618
98;12;2004;12627
99;1;2004;26087
99;2;2004;26120
99;3;2004;26153
99;4;2004;26186
99;5;2004;26220
99;6;2004;26253
99;7;2004;26284
99;8;2004;26317
99;9;2004;26350
99;10;2004;26384
99;11;2004;26417
99;12;2004;26451
100;1;2004;24925
100;2;2004;24978
100;3;2004;25031
100;4;2004;25084
100;5;2004;25138
100;6;2004;25191
100;7;2004;25237
100;8;2004;25291
100;9;2004;25345
100;10;2004;25399
100;11;2004;25453
100;12;2004;25507
101;7;2004;20717
101;8;2004;20744
101;9;2004;20770
101;10;2004;20797
101;11;2004;20824
101;12;2004;20851
104;1;2004;19613
104;2;2004;19621
104;3;2004;19629
104;4;2004;19637
104;5;2004;19646
104;6;2004;19654
104;7;2004;19661
104;8;2004;19670
104;9;2004;19678
104;10;2004;19686
104;11;2004;19694
104;12;2004;19702
105;1;2004;246545
105;2;2004;246611
105;3;2004;246678
105;4;2004;246744
105;5;2004;246810
105;6;2004;246877
105;7;2004;246942
105;8;2004;247008
105;9;2004;247075
105;10;2004;247141
105;11;2004;247207
105;12;2004;247274
106;1;2004;43241
106;2;2004;43253
106;3;2004;43265
106;4;2004;43276
106;5;2004;43288
106;6;2004;43300
106;7;2004;43311
106;8;2004;43323
106;9;2004;43334
106;10;2004;43346
106;11;2004;43358
106;12;2004;43369
107;1;2004;38658
107;2;2004;38688
107;3;2004;38718
107;4;2004;38749
107;5;2004;38779
107;6;2004;38810
107;7;2004;38838
107;8;2004;38869
107;9;2004;38899
107;10;2004;38930
107;11;2004;38960
107;12;2004;38991
108;1;2004;92262
108;2;2004;92322
108;3;2004;92382
108;4;2004;92442
108;5;2004;92501
108;6;2004;92561
108;7;2004;92619
108;8;2004;92679
108;9;2004;92739
108;10;2004;92799
108;11;2004;92859
108;12;2004;92919
109;1;2004;17285
109;2;2004;17288
109;3;2004;17291
109;4;2004;17294
109;5;2004;17297
109;6;2004;17300
109;7;2004;17303
109;8;2004;17306
109;9;2004;17309
109;10;2004;17312
109;11;2004;17316
109;12;2004;17319
110;1;2004;146580
110;2;2004;146790
110;3;2004;147001
110;4;2004;147211
110;5;2004;147422
110;6;2004;147634
110;7;2004;147825
110;8;2004;148037
110;9;2004;148249
110;10;2004;148462
110;11;2004;148674
110;12;2004;148887
111;1;2004;14425
111;2;2004;14431
111;3;2004;14437
111;4;2004;14443
111;5;2004;14449
111;6;2004;14455
111;7;2004;14461
111;8;2004;14467
111;9;2004;14473
111;10;2004;14479
111;11;2004;14485
111;12;2004;14491
112;1;2004;16009
112;2;2004;16026
112;3;2004;16044
112;4;2004;16062
112;5;2004;16079
112;6;2004;16097
112;7;2004;16113
112;8;2004;16131
112;9;2004;16149
112;10;2004;16167
112;11;2004;16184
112;12;2004;16202
118;1;2004;92057
118;2;2004;92293
118;3;2004;92529
118;4;2004;92765
118;5;2004;93002
118;6;2004;93240
118;7;2004;93439
118;8;2004;93678
118;9;2004;93917
118;10;2004;94157
118;11;2004;94398
118;12;2004;94639
119;1;2004;51670
119;2;2004;51718
119;3;2004;51766
119;4;2004;51815
119;5;2004;51863
119;6;2004;51911
119;7;2004;51957
119;8;2004;52005
119;9;2004;52054
119;10;2004;52103
119;11;2004;52151
119;12;2004;52200
120;1;2004;21294
120;2;2004;21295
120;3;2004;21296
120;4;2004;21296
120;5;2004;21297
120;6;2004;21298
120;7;2004;21299
120;8;2004;21299
120;9;2004;21300
120;10;2004;21301
120;11;2004;21301
120;12;2004;21302
121;1;2004;26101
121;2;2004;26205
121;3;2004;26310
121;4;2004;26415
121;5;2004;26520
121;6;2004;26626
121;7;2004;26705
121;8;2004;26811
121;9;2004;26918
121;10;2004;27025
121;11;2004;27133
121;12;2004;27241
122;1;2004;19599
122;2;2004;19619
122;3;2004;19639
122;4;2004;19659
122;5;2004;19679
122;6;2004;19700
122;7;2004;19718
122;8;2004;19738
122;9;2004;19759
122;10;2004;19779
