CISP;mes;ano;mes_ano;AISP;RISP;munic;mcirc;Regiao;roubo_carga
37;10;2007;2007m10;17;1;Rio de Janeiro;3304557;Capital;2
37;11;2007;2007m11;17;1;Rio de Janeiro;3304557;Capital;0
37;12;2007;2007m12;17;1;Rio de Janeiro;3304557;Capital;1
37;1;2008;2008m1;17;1;Rio de Janeiro;3304557;Capital;1
37;2;2008;2008m2;17;1;Rio de Janeiro;3304557;Capital;0
37;3;2008;2008m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2008;2008m4;17;1;Rio de Janeiro;3304557;Capital;1
37;5;2008;2008m5;17;1;Rio de Janeiro;3304557;Capital;1
37;6;2008;2008m6;17;1;Rio de Janeiro;3304557;Capital;0
37;7;2008;2008m7;17;1;Rio de Janeiro;3304557;Capital;0
37;8;2008;2008m8;17;1;Rio de Janeiro;3304557;Capital;2
37;9;2008;2008m9;17;1;Rio de Janeiro;3304557;Capital;1
37;10;2008;2008m10;17;1;Rio de Janeiro;3304557;Capital;0
37;11;2008;2008m11;17;1;Rio de Janeiro;3304557;Capital;3
37;12;2008;2008m12;17;1;Rio de Janeiro;3304557;Capital;2
37;1;2009;2009m1;17;1;Rio de Janeiro;3304557;Capital;2
37;2;2009;2009m2;17;1;Rio de Janeiro;3304557;Capital;2
37;3;2009;2009m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2009;2009m4;17;1;Rio de Janeiro;3304557;Capital;1
37;5;2009;2009m5;17;1;Rio de Janeiro;3304557;Capital;1
37;6;2009;2009m6;17;1;Rio de Janeiro;3304557;Capital;0
37;7;2009;2009m7;17;1;Rio de Janeiro;3304557;Capital;2
37;8;2009;2009m8;17;1;Rio de Janeiro;3304557;Capital;0
37;9;2009;2009m9;17;1;Rio de Janeiro;3304557;Capital;2
37;10;2009;2009m10;17;1;Rio de Janeiro;3304557;Capital;1
37;11;2009;2009m11;17;1;Rio de Janeiro;3304557;Capital;2
37;12;2009;2009m12;17;1;Rio de Janeiro;3304557;Capital;3
37;1;2010;2010m1;17;1;Rio de Janeiro;3304557;Capital;1
37;2;2010;2010m2;17;1;Rio de Janeiro;3304557;Capital;0
37;3;2010;2010m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2010;2010m4;17;1;Rio de Janeiro;3304557;Capital;3
37;5;2010;2010m5;17;1;Rio de Janeiro;3304557;Capital;5
37;6;2010;2010m6;17;1;Rio de Janeiro;3304557;Capital;1
37;7;2010;2010m7;17;1;Rio de Janeiro;3304557;Capital;1
37;8;2010;2010m8;17;1;Rio de Janeiro;3304557;Capital;0
37;9;2010;2010m9;17;1;Rio de Janeiro;3304557;Capital;1
37;10;2010;2010m10;17;1;Rio de Janeiro;3304557;Capital;1
37;11;2010;2010m11;17;1;Rio de Janeiro;3304557;Capital;1
37;12;2010;2010m12;17;1;Rio de Janeiro;3304557;Capital;1
37;1;2011;2011m1;17;1;Rio de Janeiro;3304557;Capital;0
37;2;2011;2011m2;17;1;Rio de Janeiro;3304557;Capital;1
37;3;2011;2011m3;17;1;Rio de Janeiro;3304557;Capital;1
37;4;2011;2011m4;17;1;Rio de Janeiro;3304557;Capital;0
37;5;2011;2011m5;17;1;Rio de Janeiro;3304557;Capital;2
37;6;2011;2011m6;17;1;Rio de Janeiro;3304557;Capital;0
37;7;2011;2011m7;17;1;Rio de Janeiro;3304557;Capital;1
37;8;2011;2011m8;17;1;Rio de Janeiro;3304557;Capital;2
37;9;2011;2011m9;17;1;Rio de Janeiro;3304557;Capital;3
37;10;2011;2011m10;17;1;Rio de Janeiro;3304557;Capital;3
37;11;2011;2011m11;17;1;Rio de Janeiro;3304557;Capital;3
37;12;2011;2011m12;17;1;Rio de Janeiro;3304557;Capital;1
37;1;2012;2012m1;17;1;Rio de Janeiro;3304557;Capital;3
37;2;2012;2012m2;17;1;Rio de Janeiro;3304557;Capital;1
37;3;2012;2012m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2012;2012m4;17;1;Rio de Janeiro;3304557;Capital;1
37;5;2012;2012m5;17;1;Rio de Janeiro;3304557;Capital;0
37;6;2012;2012m6;17;1;Rio de Janeiro;3304557;Capital;0
37;7;2012;2012m7;17;1;Rio de Janeiro;3304557;Capital;1
37;8;2012;2012m8;17;1;Rio de Janeiro;3304557;Capital;0
37;9;2012;2012m9;17;1;Rio de Janeiro;3304557;Capital;1
37;10;2012;2012m10;17;1;Rio de Janeiro;3304557;Capital;0
37;11;2012;2012m11;17;1;Rio de Janeiro;3304557;Capital;1
37;12;2012;2012m12;17;1;Rio de Janeiro;3304557;Capital;0
37;1;2013;2013m1;17;1;Rio de Janeiro;3304557;Capital;2
37;2;2013;2013m2;17;1;Rio de Janeiro;3304557;Capital;0
37;3;2013;2013m3;17;1;Rio de Janeiro;3304557;Capital;1
37;4;2013;2013m4;17;1;Rio de Janeiro;3304557;Capital;3
37;5;2013;2013m5;17;1;Rio de Janeiro;3304557;Capital;1
37;6;2013;2013m6;17;1;Rio de Janeiro;3304557;Capital;0
37;7;2013;2013m7;17;1;Rio de Janeiro;3304557;Capital;0
37;8;2013;2013m8;17;1;Rio de Janeiro;3304557;Capital;2
37;9;2013;2013m9;17;1;Rio de Janeiro;3304557;Capital;0
37;10;2013;2013m10;17;1;Rio de Janeiro;3304557;Capital;2
37;11;2013;2013m11;17;1;Rio de Janeiro;3304557;Capital;1
37;12;2013;2013m12;17;1;Rio de Janeiro;3304557;Capital;3
37;1;2014;2014m1;17;1;Rio de Janeiro;3304557;Capital;2
37;2;2014;2014m2;17;1;Rio de Janeiro;3304557;Capital;1
37;3;2014;2014m3;17;1;Rio de Janeiro;3304557;Capital;1
37;4;2014;2014m4;17;1;Rio de Janeiro;3304557;Capital;3
37;5;2014;2014m5;17;1;Rio de Janeiro;3304557;Capital;3
37;6;2014;2014m6;17;1;Rio de Janeiro;3304557;Capital;0
37;7;2014;2014m7;17;1;Rio de Janeiro;3304557;Capital;2
37;8;2014;2014m8;17;1;Rio de Janeiro;3304557;Capital;4
37;9;2014;2014m9;17;1;Rio de Janeiro;3304557;Capital;5
37;10;2014;2014m10;17;1;Rio de Janeiro;3304557;Capital;3
37;11;2014;2014m11;17;1;Rio de Janeiro;3304557;Capital;3
37;12;2014;2014m12;17;1;Rio de Janeiro;3304557;Capital;3
37;1;2015;2015m1;17;1;Rio de Janeiro;3304557;Capital;4
37;2;2015;2015m2;17;1;Rio de Janeiro;3304557;Capital;2
37;3;2015;2015m3;17;1;Rio de Janeiro;3304557;Capital;2
37;4;2015;2015m4;17;1;Rio de Janeiro;3304557;Capital;3
37;5;2015;2015m5;17;1;Rio de Janeiro;3304557;Capital;3
37;6;2015;2015m6;17;1;Rio de Janeiro;3304557;Capital;6
37;7;2015;2015m7;17;1;Rio de Janeiro;3304557;Capital;3
37;8;2015;2015m8;17;1;Rio de Janeiro;3304557;Capital;2
37;9;2015;2015m9;17;1;Rio de Janeiro;3304557;Capital;0
37;10;2015;2015m10;17;1;Rio de Janeiro;3304557;Capital;1
37;11;2015;2015m11;17;1;Rio de Janeiro;3304557;Capital;3
37;12;2015;2015m12;17;1;Rio de Janeiro;3304557;Capital;1
37;1;2016;2016m1;17;1;Rio de Janeiro;3304557;Capital;4
37;2;2016;2016m2;17;1;Rio de Janeiro;3304557;Capital;8
37;3;2016;2016m3;17;1;Rio de Janeiro;3304557;Capital;6
37;4;2016;2016m4;17;1;Rio de Janeiro;3304557;Capital;0
37;5;2016;2016m5;17;1;Rio de Janeiro;3304557;Capital;4
37;6;2016;2016m6;17;1;Rio de Janeiro;3304557;Capital;1
37;7;2016;2016m7;17;1;Rio de Janeiro;3304557;Capital;2
37;8;2016;2016m8;17;1;Rio de Janeiro;3304557;Capital;3
37;9;2016;2016m9;17;1;Rio de Janeiro;3304557;Capital;3
37;10;2016;2016m10;17;1;Rio de Janeiro;3304557;Capital;1
37;11;2016;2016m11;17;1;Rio de Janeiro;3304557;Capital;5
37;12;2016;2016m12;17;1;Rio de Janeiro;3304557;Capital;3
37;1;2017;2017m1;17;1;Rio de Janeiro;3304557;Capital;1
37;2;2017;2017m2;17;1;Rio de Janeiro;3304557;Capital;2
37;3;2017;2017m3;17;1;Rio de Janeiro;3304557;Capital;7
37;4;2017;2017m4;17;1;Rio de Janeiro;3304557;Capital;4
37;5;2017;2017m5;17;1;Rio de Janeiro;3304557;Capital;9
37;6;2017;2017m6;17;1;Rio de Janeiro;3304557;Capital;5
37;7;2017;2017m7;17;1;Rio de Janeiro;3304557;Capital;5
37;8;2017;2017m8;17;1;Rio de Janeiro;3304557;Capital;4
37;9;2017;2017m9;17;1;Rio de Janeiro;3304557;Capital;2
37;10;2017;2017m10;17;1;Rio de Janeiro;3304557;Capital;2
37;11;2017;2017m11;17;1;Rio de Janeiro;3304557;Capital;4
37;12;2017;2017m12;17;1;Rio de Janeiro;3304557;Capital;1
37;1;2018;2018m1;17;1;Rio de Janeiro;3304557;Capital;0
37;2;2018;2018m2;17;1;Rio de Janeiro;3304557;Capital;3
37;3;2018;2018m3;17;1;Rio de Janeiro;3304557;Capital;5
37;4;2018;2018m4;17;1;Rio de Janeiro;3304557;Capital;5
37;5;2018;2018m5;17;1;Rio de Janeiro;3304557;Capital;1
37;6;2018;2018m6;17;1;Rio de Janeiro;3304557;Capital;4
37;7;2018;2018m7;17;1;Rio de Janeiro;3304557;Capital;3
37;8;2018;2018m8;17;1;Rio de Janeiro;3304557;Capital;3
37;9;2018;2018m9;17;1;Rio de Janeiro;3304557;Capital;3
37;10;2018;2018m10;17;1;Rio de Janeiro;3304557;Capital;4
37;11;2018;2018m11;17;1;Rio de Janeiro;3304557;Capital;1
37;12;2018;2018m12;17;1;Rio de Janeiro;3304557;Capital;2
37;1;2019;2019m1;17;1;Rio de Janeiro;3304557;Capital;5
37;2;2019;2019m2;17;1;Rio de Janeiro;3304557;Capital;3
37;3;2019;2019m3;17;1;Rio de Janeiro;3304557;Capital;1
37;4;2019;2019m4;17;1;Rio de Janeiro;3304557;Capital;1
37;5;2019;2019m5;17;1;Rio de Janeiro;3304557;Capital;3
37;6;2019;2019m6;17;1;Rio de Janeiro;3304557;Capital;4
37;7;2019;2019m7;17;1;Rio de Janeiro;3304557;Capital;3
37;8;2019;2019m8;17;1;Rio de Janeiro;3304557;Capital;3
37;9;2019;2019m9;17;1;Rio de Janeiro;3304557;Capital;0
37;10;2019;2019m10;17;1;Rio de Janeiro;3304557;Capital;3
37;11;2019;2019m11;17;1;Rio de Janeiro;3304557;Capital;2
37;12;2019;2019m12;17;1;Rio de Janeiro;3304557;Capital;5
38;1;2003;2003m1;16;1;Rio de Janeiro;3304557;Capital;14
38;2;2003;2003m2;16;1;Rio de Janeiro;3304557;Capital;21
38;3;2003;2003m3;16;1;Rio de Janeiro;3304557;Capital;13
38;4;2003;2003m4;16;1;Rio de Janeiro;3304557;Capital;9
38;5;2003;2003m5;16;1;Rio de Janeiro;3304557;Capital;25
38;6;2003;2003m6;16;1;Rio de Janeiro;3304557;Capital;15
38;7;2003;2003m7;16;1;Rio de Janeiro;3304557;Capital;17
38;8;2003;2003m8;16;1;Rio de Janeiro;3304557;Capital;14
38;9;2003;2003m9;16;1;Rio de Janeiro;3304557;Capital;34
38;10;2003;2003m10;16;1;Rio de Janeiro;3304557;Capital;21
38;11;2003;2003m11;16;1;Rio de Janeiro;3304557;Capital;19
38;12;2003;2003m12;16;1;Rio de Janeiro;3304557;Capital;30
38;1;2004;2004m1;16;1;Rio de Janeiro;3304557;Capital;22
38;2;2004;2004m2;16;1;Rio de Janeiro;3304557;Capital;10
38;3;2004;2004m3;16;1;Rio de Janeiro;3304557;Capital;9
38;4;2004;2004m4;16;1;Rio de Janeiro;3304557;Capital;19
38;5;2004;2004m5;16;1;Rio de Janeiro;3304557;Capital;22
38;6;2004;2004m6;16;1;Rio de Janeiro;3304557;Capital;15
38;7;2004;2004m7;16;1;Rio de Janeiro;3304557;Capital;7
38;8;2004;2004m8;16;1;Rio de Janeiro;3304557;Capital;9
38;9;2004;2004m9;16;1;Rio de Janeiro;3304557;Capital;25
38;10;2004;2004m10;16;1;Rio de Janeiro;3304557;Capital;25
38;11;2004;2004m11;16;1;Rio de Janeiro;3304557;Capital;25
38;12;2004;2004m12;16;1;Rio de Janeiro;3304557;Capital;21
38;1;2005;2005m1;16;1;Rio de Janeiro;3304557;Capital;16
38;2;2005;2005m2;16;1;Rio de Janeiro;3304557;Capital;18
38;3;2005;2005m3;16;1;Rio de Janeiro;3304557;Capital;19
38;4;2005;2005m4;16;1;Rio de Janeiro;3304557;Capital;14
38;5;2005;2005m5;16;1;Rio de Janeiro;3304557;Capital;12
38;6;2005;2005m6;16;1;Rio de Janeiro;3304557;Capital;22
38;7;2005;2005m7;16;1;Rio de Janeiro;3304557;Capital;22
38;8;2005;2005m8;16;1;Rio de Janeiro;3304557;Capital;22
38;9;2005;2005m9;16;1;Rio de Janeiro;3304557;Capital;28
38;10;2005;2005m10;16;1;Rio de Janeiro;3304557;Capital;13
38;11;2005;2005m11;16;1;Rio de Janeiro;3304557;Capital;21
38;12;2005;2005m12;16;1;Rio de Janeiro;3304557;Capital;38
38;1;2006;2006m1;16;1;Rio de Janeiro;3304557;Capital;29
38;2;2006;2006m2;16;1;Rio de Janeiro;3304557;Capital;27
38;3;2006;2006m3;16;1;Rio de Janeiro;3304557;Capital;37
38;4;2006;2006m4;16;1;Rio de Janeiro;3304557;Capital;27
38;5;2006;2006m5;16;1;Rio de Janeiro;3304557;Capital;21
38;6;2006;2006m6;16;1;Rio de Janeiro;3304557;Capital;22
38;7;2006;2006m7;16;1;Rio de Janeiro;3304557;Capital;27
38;8;2006;2006m8;16;1;Rio de Janeiro;3304557;Capital;12
38;9;2006;2006m9;16;1;Rio de Janeiro;3304557;Capital;18
38;10;2006;2006m10;16;1;Rio de Janeiro;3304557;Capital;23
38;11;2006;2006m11;16;1;Rio de Janeiro;3304557;Capital;18
38;12;2006;2006m12;16;1;Rio de Janeiro;3304557;Capital;23
38;1;2007;2007m1;16;1;Rio de Janeiro;3304557;Capital;14
38;2;2007;2007m2;16;1;Rio de Janeiro;3304557;Capital;16
38;3;2007;2007m3;16;1;Rio de Janeiro;3304557;Capital;24
38;4;2007;2007m4;16;1;Rio de Janeiro;3304557;Capital;15
38;5;2007;2007m5;16;1;Rio de Janeiro;3304557;Capital;13
38;6;2007;2007m6;16;1;Rio de Janeiro;3304557;Capital;13
38;7;2007;2007m7;16;1;Rio de Janeiro;3304557;Capital;5
38;8;2007;2007m8;16;1;Rio de Janeiro;3304557;Capital;9
38;9;2007;2007m9;16;1;Rio de Janeiro;3304557;Capital;14
38;10;2007;2007m10;16;1;Rio de Janeiro;3304557;Capital;11
38;11;2007;2007m11;16;1;Rio de Janeiro;3304557;Capital;20
38;12;2007;2007m12;16;1;Rio de Janeiro;3304557;Capital;20
38;1;2008;2008m1;16;1;Rio de Janeiro;3304557;Capital;31
38;2;2008;2008m2;16;1;Rio de Janeiro;3304557;Capital;23
38;3;2008;2008m3;16;1;Rio de Janeiro;3304557;Capital;13
38;4;2008;2008m4;16;1;Rio de Janeiro;3304557;Capital;13
38;5;2008;2008m5;16;1;Rio de Janeiro;3304557;Capital;17
38;6;2008;2008m6;16;1;Rio de Janeiro;3304557;Capital;10
38;7;2008;2008m7;16;1;Rio de Janeiro;3304557;Capital;9
38;8;2008;2008m8;16;1;Rio de Janeiro;3304557;Capital;4
38;9;2008;2008m9;16;1;Rio de Janeiro;3304557;Capital;9
38;10;2008;2008m10;16;1;Rio de Janeiro;3304557;Capital;18
38;11;2008;2008m11;16;1;Rio de Janeiro;3304557;Capital;9
38;12;2008;2008m12;16;1;Rio de Janeiro;3304557;Capital;22
38;1;2009;2009m1;16;1;Rio de Janeiro;3304557;Capital;14
38;2;2009;2009m2;16;1;Rio de Janeiro;3304557;Capital;5
38;3;2009;2009m3;16;1;Rio de Janeiro;3304557;Capital;7
38;4;2009;2009m4;16;1;Rio de Janeiro;3304557;Capital;11
38;5;2009;2009m5;16;1;Rio de Janeiro;3304557;Capital;20
38;6;2009;2009m6;16;1;Rio de Janeiro;3304557;Capital;14
38;7;2009;2009m7;16;1;Rio de Janeiro;3304557;Capital;8
38;8;2009;2009m8;16;1;Rio de Janeiro;3304557;Capital;17
38;9;2009;2009m9;16;1;Rio de Janeiro;3304557;Capital;19
38;10;2009;2009m10;16;1;Rio de Janeiro;3304557;Capital;10
38;11;2009;2009m11;16;1;Rio de Janeiro;3304557;Capital;9
38;12;2009;2009m12;16;1;Rio de Janeiro;3304557;Capital;17
38;1;2010;2010m1;16;1;Rio de Janeiro;3304557;Capital;17
38;2;2010;2010m2;16;1;Rio de Janeiro;3304557;Capital;13
38;3;2010;2010m3;16;1;Rio de Janeiro;3304557;Capital;12
38;4;2010;2010m4;16;1;Rio de Janeiro;3304557;Capital;4
38;5;2010;2010m5;16;1;Rio de Janeiro;3304557;Capital;5
38;6;2010;2010m6;16;1;Rio de Janeiro;3304557;Capital;5
38;7;2010;2010m7;16;1;Rio de Janeiro;3304557;Capital;6
38;8;2010;2010m8;16;1;Rio de Janeiro;3304557;Capital;9
38;9;2010;2010m9;16;1;Rio de Janeiro;3304557;Capital;14
38;10;2010;2010m10;16;1;Rio de Janeiro;3304557;Capital;9
38;11;2010;2010m11;16;1;Rio de Janeiro;3304557;Capital;11
38;12;2010;2010m12;16;1;Rio de Janeiro;3304557;Capital;4
38;1;2011;2011m1;16;1;Rio de Janeiro;3304557;Capital;5
38;2;2011;2011m2;16;1;Rio de Janeiro;3304557;Capital;7
38;3;2011;2011m3;16;1;Rio de Janeiro;3304557;Capital;15
38;4;2011;2011m4;16;1;Rio de Janeiro;3304557;Capital;7
38;5;2011;2011m5;16;1;Rio de Janeiro;3304557;Capital;10
38;6;2011;2011m6;16;1;Rio de Janeiro;3304557;Capital;5
38;7;2011;2011m7;16;1;Rio de Janeiro;3304557;Capital;5
38;8;2011;2011m8;16;1;Rio de Janeiro;3304557;Capital;8
38;9;2011;2011m9;16;1;Rio de Janeiro;3304557;Capital;7
38;10;2011;2011m10;16;1;Rio de Janeiro;3304557;Capital;7
38;11;2011;2011m11;16;1;Rio de Janeiro;3304557;Capital;12
38;12;2011;2011m12;16;1;Rio de Janeiro;3304557;Capital;11
38;1;2012;2012m1;16;1;Rio de Janeiro;3304557;Capital;11
38;2;2012;2012m2;16;1;Rio de Janeiro;3304557;Capital;11
38;3;2012;2012m3;16;1;Rio de Janeiro;3304557;Capital;19
38;4;2012;2012m4;16;1;Rio de Janeiro;3304557;Capital;19
38;5;2012;2012m5;16;1;Rio de Janeiro;3304557;Capital;29
38;6;2012;2012m6;16;1;Rio de Janeiro;3304557;Capital;17
38;7;2012;2012m7;16;1;Rio de Janeiro;3304557;Capital;13
38;8;2012;2012m8;16;1;Rio de Janeiro;3304557;Capital;11
38;9;2012;2012m9;16;1;Rio de Janeiro;3304557;Capital;16
38;10;2012;2012m10;16;1;Rio de Janeiro;3304557;Capital;13
38;11;2012;2012m11;16;1;Rio de Janeiro;3304557;Capital;19
38;12;2012;2012m12;16;1;Rio de Janeiro;3304557;Capital;12
38;1;2013;2013m1;16;1;Rio de Janeiro;3304557;Capital;9
38;2;2013;2013m2;16;1;Rio de Janeiro;3304557;Capital;12
38;3;2013;2013m3;16;1;Rio de Janeiro;3304557;Capital;15
38;4;2013;2013m4;16;1;Rio de Janeiro;3304557;Capital;8
38;5;2013;2013m5;16;1;Rio de Janeiro;3304557;Capital;13
38;6;2013;2013m6;16;1;Rio de Janeiro;3304557;Capital;7
38;7;2013;2013m7;16;1;Rio de Janeiro;3304557;Capital;6
38;8;2013;2013m8;16;1;Rio de Janeiro;3304557;Capital;20
38;9;2013;2013m9;16;1;Rio de Janeiro;3304557;Capital;13
38;10;2013;2013m10;16;1;Rio de Janeiro;3304557;Capital;15
38;11;2013;2013m11;16;1;Rio de Janeiro;3304557;Capital;17
38;12;2013;2013m12;16;1;Rio de Janeiro;3304557;Capital;20
38;1;2014;2014m1;16;1;Rio de Janeiro;3304557;Capital;26
38;2;2014;2014m2;16;1;Rio de Janeiro;3304557;Capital;27
38;3;2014;2014m3;16;1;Rio de Janeiro;3304557;Capital;24
38;4;2014;2014m4;16;1;Rio de Janeiro;3304557;Capital;18
38;5;2014;2014m5;16;1;Rio de Janeiro;3304557;Capital;27
38;6;2014;2014m6;16;1;Rio de Janeiro;3304557;Capital;19
38;7;2014;2014m7;16;1;Rio de Janeiro;3304557;Capital;15
38;8;2014;2014m8;16;1;Rio de Janeiro;3304557;Capital;21
38;9;2014;2014m9;16;1;Rio de Janeiro;3304557;Capital;16
38;10;2014;2014m10;16;1;Rio de Janeiro;3304557;Capital;18
38;11;2014;2014m11;16;1;Rio de Janeiro;3304557;Capital;25
38;12;2014;2014m12;16;1;Rio de Janeiro;3304557;Capital;38
38;1;2015;2015m1;16;1;Rio de Janeiro;3304557;Capital;32
38;2;2015;2015m2;16;1;Rio de Janeiro;3304557;Capital;20
38;3;2015;2015m3;16;1;Rio de Janeiro;3304557;Capital;20
38;4;2015;2015m4;16;1;Rio de Janeiro;3304557;Capital;21
38;5;2015;2015m5;16;1;Rio de Janeiro;3304557;Capital;25
38;6;2015;2015m6;16;1;Rio de Janeiro;3304557;Capital;20
38;7;2015;2015m7;16;1;Rio de Janeiro;3304557;Capital;9
38;8;2015;2015m8;16;1;Rio de Janeiro;3304557;Capital;16
38;9;2015;2015m9;16;1;Rio de Janeiro;3304557;Capital;18
38;10;2015;2015m10;16;1;Rio de Janeiro;3304557;Capital;24
38;11;2015;2015m11;16;1;Rio de Janeiro;3304557;Capital;24
38;12;2015;2015m12;16;1;Rio de Janeiro;3304557;Capital;28
38;1;2016;2016m1;16;1;Rio de Janeiro;3304557;Capital;18
38;2;2016;2016m2;16;1;Rio de Janeiro;3304557;Capital;25
38;3;2016;2016m3;16;1;Rio de Janeiro;3304557;Capital;18
38;4;2016;2016m4;16;1;Rio de Janeiro;3304557;Capital;26
38;5;2016;2016m5;16;1;Rio de Janeiro;3304557;Capital;29
38;6;2016;2016m6;16;1;Rio de Janeiro;3304557;Capital;19
38;7;2016;2016m7;16;1;Rio de Janeiro;3304557;Capital;23
38;8;2016;2016m8;16;1;Rio de Janeiro;3304557;Capital;20
38;9;2016;2016m9;16;1;Rio de Janeiro;3304557;Capital;24
38;10;2016;2016m10;16;1;Rio de Janeiro;3304557;Capital;38
38;11;2016;2016m11;16;1;Rio de Janeiro;3304557;Capital;45
38;12;2016;2016m12;16;1;Rio de Janeiro;3304557;Capital;49
38;1;2017;2017m1;16;1;Rio de Janeiro;3304557;Capital;17
38;2;2017;2017m2;16;1;Rio de Janeiro;3304557;Capital;14
38;3;2017;2017m3;16;1;Rio de Janeiro;3304557;Capital;28
38;4;2017;2017m4;16;1;Rio de Janeiro;3304557;Capital;42
38;5;2017;2017m5;16;1;Rio de Janeiro;3304557;Capital;50
38;6;2017;2017m6;16;1;Rio de Janeiro;3304557;Capital;49
38;7;2017;2017m7;16;1;Rio de Janeiro;3304557;Capital;43
38;8;2017;2017m8;16;1;Rio de Janeiro;3304557;Capital;36
38;9;2017;2017m9;16;1;Rio de Janeiro;3304557;Capital;43
38;10;2017;2017m10;16;1;Rio de Janeiro;3304557;Capital;86
38;11;2017;2017m11;16;1;Rio de Janeiro;3304557;Capital;71
38;12;2017;2017m12;16;1;Rio de Janeiro;3304557;Capital;93
38;1;2018;2018m1;16;1;Rio de Janeiro;3304557;Capital;67
38;2;2018;2018m2;16;1;Rio de Janeiro;3304557;Capital;56
38;3;2018;2018m3;16;1;Rio de Janeiro;3304557;Capital;76
38;4;2018;2018m4;16;1;Rio de Janeiro;3304557;Capital;42
38;5;2018;2018m5;16;1;Rio de Janeiro;3304557;Capital;39
38;6;2018;2018m6;16;1;Rio de Janeiro;3304557;Capital;35
38;7;2018;2018m7;16;1;Rio de Janeiro;3304557;Capital;40
38;8;2018;2018m8;16;1;Rio de Janeiro;3304557;Capital;62
38;9;2018;2018m9;16;1;Rio de Janeiro;3304557;Capital;21
38;10;2018;2018m10;16;1;Rio de Janeiro;3304557;Capital;14
38;11;2018;2018m11;16;1;Rio de Janeiro;3304557;Capital;22
38;12;2018;2018m12;16;1;Rio de Janeiro;3304557;Capital;26
38;1;2019;2019m1;16;1;Rio de Janeiro;3304557;Capital;21
38;2;2019;2019m2;16;1;Rio de Janeiro;3304557;Capital;18
38;3;2019;2019m3;16;1;Rio de Janeiro;3304557;Capital;21
38;4;2019;2019m4;16;1;Rio de Janeiro;3304557;Capital;31
38;5;2019;2019m5;16;1;Rio de Janeiro;3304557;Capital;29
38;6;2019;2019m6;16;1;Rio de Janeiro;3304557;Capital;26
38;7;2019;2019m7;16;1;Rio de Janeiro;3304557;Capital;17
38;8;2019;2019m8;16;1;Rio de Janeiro;3304557;Capital;9
38;9;2019;2019m9;16;1;Rio de Janeiro;3304557;Capital;16
38;10;2019;2019m10;16;1;Rio de Janeiro;3304557;Capital;12
38;11;2019;2019m11;16;1;Rio de Janeiro;3304557;Capital;23
38;12;2019;2019m12;16;1;Rio de Janeiro;3304557;Capital;25
39;1;2003;2003m1;9;2;Rio de Janeiro;3304557;Capital;16
39;2;2003;2003m2;9;2;Rio de Janeiro;3304557;Capital;20
39;3;2003;2003m3;9;2;Rio de Janeiro;3304557;Capital;10
39;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;12
39;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;7
39;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;9
39;7;2003;2003m7;9;2;Rio de Janeiro;3304557;Capital;18
39;8;2003;2003m8;9;2;Rio de Janeiro;3304557;Capital;14
39;9;2003;2003m9;9;2;Rio de Janeiro;3304557;Capital;9
39;10;2003;2003m10;9;2;Rio de Janeiro;3304557;Capital;15
39;11;2003;2003m11;9;2;Rio de Janeiro;3304557;Capital;10
39;12;2003;2003m12;9;2;Rio de Janeiro;3304557;Capital;11
39;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;9
39;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;18
39;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;20
39;4;2004;2004m4;9;2;Rio de Janeiro;3304557;Capital;24
39;5;2004;2004m5;9;2;Rio de Janeiro;3304557;Capital;11
39;6;2004;2004m6;9;2;Rio de Janeiro;3304557;Capital;24
39;7;2004;2004m7;9;2;Rio de Janeiro;3304557;Capital;13
39;8;2004;2004m8;9;2;Rio de Janeiro;3304557;Capital;18
39;9;2004;2004m9;9;2;Rio de Janeiro;3304557;Capital;16
39;10;2004;2004m10;9;2;Rio de Janeiro;3304557;Capital;24
39;11;2004;2004m11;9;2;Rio de Janeiro;3304557;Capital;22
39;12;2004;2004m12;9;2;Rio de Janeiro;3304557;Capital;25
39;1;2005;2005m1;9;2;Rio de Janeiro;3304557;Capital;21
39;2;2005;2005m2;9;2;Rio de Janeiro;3304557;Capital;28
39;3;2005;2005m3;9;2;Rio de Janeiro;3304557;Capital;31
39;4;2005;2005m4;9;2;Rio de Janeiro;3304557;Capital;25
39;5;2005;2005m5;9;2;Rio de Janeiro;3304557;Capital;20
39;6;2005;2005m6;9;2;Rio de Janeiro;3304557;Capital;26
39;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;12
39;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;17
39;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;11
39;10;2005;2005m10;9;2;Rio de Janeiro;3304557;Capital;11
39;11;2005;2005m11;9;2;Rio de Janeiro;3304557;Capital;9
39;12;2005;2005m12;9;2;Rio de Janeiro;3304557;Capital;36
